city,cityAra,lat,lng,country,iso2,iso3
Beppuchō,Beppuchō,42.9304,143.17,Japan,JP,JPN
Nampa,نامبا,43.5843,-116.5628,United States,US,USA
Bida,بدع,9.0804,6.01,Nigeria,NG,NGA
Vallejo,فاييخو,38.1133,-122.2359,United States,US,USA
Shimla,شيملا,31.1,77.1666,India,IN,IND
Stavanger,ستافنجر,58.97,5.68,Norway,NO,NOR
Esmeraldas,ازميرالدا,0.9304,-79.67,Ecuador,EC,ECU
Bata,باتا,1.87,9.77,Equatorial Guinea,GQ,GNQ
Ulm,أولم,48.4004,10,Germany,DE,DEU
Hạ Long,ها لونج,20.9604,107.1,Vietnam,VN,VNM
Lishui,يشوى,28.4504,119.9,China,CN,CHN
Riobamba,ريوبامبا,-1.67,-78.65,Ecuador,EC,ECU
Banyuwangi,بانيووانجى,-8.195,114.3696,Indonesia,ID,IDN
Isparta,اسبرطة,37.77,30.53,Turkey,TR,TUR
Weinan,ينان,34.5004,109.5001,China,CN,CHN
Bade,باده,24.9575,121.2989,Taiwan,TW,TWN
Nova Friburgo,نوفا فريبورغو,-22.26,-42.54,Brazil,BR,BRA
Elk Grove,إلك غروف,38.416,-121.384,United States,US,USA
Tébessa,تبسة,35.4104,8.12,Algeria,DZ,DZA
Kragujevac,كراغويفاتش,44.02,20.92,Serbia,RS,SRB
Piteşti,[بيتتي],44.8563,24.8758,Romania,RO,ROU
Rijeka,رييكا,45.33,14.45,Croatia,HR,HRV
Djelfa,الجلفة,34.68,3.25,Algeria,DZ,DZA
Pembroke Pines,بيمبروك باينز,26.0128,-80.3382,United States,US,USA
Temirtaū,تميرتاو,50.065,72.965,Kazakhstan,KZ,KAZ
Uvira,أوفيرا,-3.37,29.14,Congo (Kinshasa),CD,COD
Bayamón,بايامون,18.3793,-66.1635,Puerto Rico,PR,PRI
Burgos,برغش,42.3504,-3.68,Spain,ES,ESP
Takaoka,تاكاوكا,36.67,137,Japan,JP,JPN
Araçatuba,ARAÇATUBA,-21.21,-50.45,Brazil,BR,BRA
Fuyang,فويانغ,32.9004,115.82,China,CN,CHN
Čačak,الاك,43.8897,20.3301,Serbia,RS,SRB
Dijon,ديجون,47.3304,5.03,France,FR,FRA
Kluang,كلوانغ,2.0383,103.3179,Malaysia,MY,MYS
Nîmes,نيم,43.8304,4.35,France,FR,FRA
Al Marj,المرج,32.5005,20.83,Libya,LY,LBY
Barra Mansa,بارا مانسا,-22.56,-44.17,Brazil,BR,BRA
Jayapura,جايابورا,-2.533,140.7,Indonesia,ID,IDN
Sarh,الصرح,9.15,18.39,Chad,TD,TCD
Medinīpur,Medinīpur,22.3304,87.15,India,IN,IND
Arad,اراد,46.17,21.32,Romania,RO,ROU
Bandar-e Būshehr,بندر بوشهر,28.92,50.83,Iran,IR,IRN
Sonsonate,سونسوناتي,13.72,-89.73,El Salvador,SV,SLV
Baranavichy,Baranavichy,53.1368,26.0134,Belarus,BY,BLR
Madent Atbara,Madent عطبرة,17.71,33.98,Sudan,SD,SDN
Würzburg,فورتسبورغ,49.8004,9.95,Germany,DE,DEU
Hindupur,Hindupur,13.7804,77.49,India,IN,IND
Medford,ميدفورد,42.3372,-122.8537,United States,US,USA
Peoria,بيوريا,33.7844,-112.299,United States,US,USA
N’Zérékoré,نزيريكوري,7.76,-8.83,Guinea,GN,GIN
Bāramūla,بارامولا,34.2004,74.35,India,IN,IND
Jamālpur,جمالبور,24.9004,89.95,Bangladesh,BD,BGD
Chirchiq,Chirchiq,41.455,69.56,Uzbekistan,UZ,UZB
Corona,هالة,33.862,-117.5641,United States,US,USA
Berezniki,بيريزنيكي,59.42,56.76,Russia,RU,RUS
Volgodonsk,فولجودونسك,47.51,42.1599,Russia,RU,RUS
Ormoc,اورموك,11.0643,124.6075,Philippines,PH,PHL
Miass,مياس,54.9954,60.0949,Russia,RU,RUS
Oldenburg,أولدنبورغ,53.13,8.22,Germany,DE,DEU
Abakan,أباكان,53.7037,91.445,Russia,RU,RUS
Murfreesboro,مورفريسبورو,35.8493,-86.4117,United States,US,USA
Banhā,بنها,30.4667,31.1833,Egypt,EG,EGY
Novocherkassk,نوفوتشركاسك,47.42,40.08,Russia,RU,RUS
Gonaïves,غوناييف,19.4504,-72.6832,Haiti,HT,HTI
Marysville,ماريسفيل,48.081,-122.1558,United States,US,USA
Fatehpur,فاتحبور,25.8804,80.8,India,IN,IND
Dibrugarh,ديبروجاره,27.4833,94.9,India,IN,IND
Ayacucho,اياكوتشو,-13.175,-74.22,Peru,PE,PER
Marabá,مارابا,-5.35,-49.116,Brazil,BR,BRA
Ocumare del Tuy,Ocumare ديل توي,10.12,-66.78,Venezuela,VE,VEN
San Fernando,سان فرناندو,10.2805,-61.4594,Trinidad And Tobago,TT,TTO
Parma,بارما,44.8104,10.32,Italy,IT,ITA
Rustenburg,روستنبرج,-25.65,27.24,South Africa,ZA,ZAF
Cary,كاري,35.7817,-78.8175,United States,US,USA
Noril’sk,Noril'sk,69.34,88.225,Russia,RU,RUS
Carpina,كاربينا,-7.84,-35.26,Brazil,BR,BRA
Tuluá,تولوا,4.0904,-76.21,Colombia,CO,COL
Livingstone,ليفينغستون,-17.86,25.86,Zambia,ZM,ZMB
Hà Tĩnh,ها تينه,18.3338,105.9,Vietnam,VN,VNM
Kendari,كيندارى,-3.9553,122.5973,Indonesia,ID,IDN
Kimberley,كيمبرلي,-28.7468,24.77,South Africa,ZA,ZAF
Elbasan,الباسان,41.1215,20.0838,Albania,AL,ALB
Nantou,نانتو,23.9167,120.6833,Taiwan,TW,TWN
Fredericksburg,فريدريكسبيرغ,38.2992,-77.4872,United States,US,USA
Serang,سيرانج,-6.11,106.1496,Indonesia,ID,IDN
Ocala,أوكالا,29.178,-82.1511,United States,US,USA
Lajes,اجيس,-27.8096,-50.31,Brazil,BR,BRA
León,ليون,12.4356,-86.8794,Nicaragua,NI,NIC
Sitalpur,Sitalpur,27.63,80.75,India,IN,IND
Zenica,زينيكا,44.22,17.92,Bosnia And Herzegovina,BA,BIH
Regensburg,ريغنسبورغ,49.0204,12.12,Germany,DE,DEU
Kigoma,كيغوما,-4.8796,29.61,Tanzania,TZ,TZA
Plzeň,بلزن,49.7404,13.36,Czechia,CZ,CZE
Phitsanulok,فيتسانولوك,16.8283,100.2729,Thailand,TH,THA
Myingyan,Myingyan,21.4618,95.3914,Burma,MM,MMR
Dagupan City,داغوبان مدينة,16.0479,120.3408,Philippines,PH,PHL
Pátra,باترا,38.23,21.73,Greece,GR,GRC
Ingolstadt,إنغولشتات,48.7704,11.45,Germany,DE,DEU
La Vega,لا فيغا,19.2166,-70.5166,Dominican Republic,DO,DOM
Mostar,موستار,43.3505,17.82,Bosnia And Herzegovina,BA,BIH
Navsāri,نافساري,20.8504,72.92,India,IN,IND
El Geneina,الجنينة,13.45,22.44,Sudan,SD,SDN
Ţarţūs,طرطوس,34.8846,35.8866,Syria,SY,SYR
Simao,سيماو,22.7807,100.9782,China,CN,CHN
La Rioja,اريوخا,-29.41,-66.85,Argentina,AR,ARG
Lecce,ليتشي,40.3604,18.15,Italy,IT,ITA
Mahābād,مهاباد,36.7704,45.72,Iran,IR,IRN
Salamanca,سالامانكا,40.9704,-5.67,Spain,ES,ESP
Dourados,دورادوس,-22.23,-54.81,Brazil,BR,BRA
Ash Shaţrah,الرماد الشطرة,31.4175,46.1772,Iraq,IQ,IRQ
Settat,سطات,33.0104,-7.62,Morocco,MA,MAR
Budaun,Budaun,28.03,79.09,India,IN,IND
Tunja,تونجا,5.5504,-73.37,Colombia,CO,COL
Coquimbo,كوكيمبو,-29.9529,-71.3436,Chile,CL,CHL
Rubtsovsk,روبتسوفسك,51.52,81.21,Russia,RU,RUS
Bhisho,Bhisho,-32.87,27.39,South Africa,ZA,ZAF
Geelong,جيلونج,-38.1675,144.3956,Australia,AU,AUS
Ra’s al Khaymah,رأس الخيمة,25.7915,55.9428,United Arab Emirates,AE,ARE
Sullana,سوللانا,-4.8896,-80.68,Peru,PE,PER
Malakal,ملكال,9.5369,31.656,South Sudan,SS,SSD
Manchester,مانشستر,42.9848,-71.4447,United States,US,USA
Bumba,بومبا,2.19,22.46,Congo (Kinshasa),CD,COD
Hayward,هايوارد,37.6328,-122.0772,United States,US,USA
Xiaoganzhan,Xiaoganzhan,30.9204,113.9,China,CN,CHN
Chapecó,تشابيكو,-27.1,-52.64,Brazil,BR,BRA
Muskegon,مسكيجون,43.2281,-86.2562,United States,US,USA
Taunggyi,تاونغيي,20.782,97.038,Burma,MM,MMR
Ciudad Lázaro Cárdenas,سيوداد ازارو كارديناس,17.9587,-102.2,Mexico,MX,MEX
Alexandria,الإسكندرية,38.8185,-77.0861,United States,US,USA
Gonbad-e Kāvūs,كنبد كاووس,37.2518,55.1715,Iran,IR,IRN
Salavat,Salavat,53.3703,55.93,Russia,RU,RUS
Valdivia,فالديفيا,-39.795,-73.245,Chile,CL,CHL
Pagadian,باجاديان,7.853,123.507,Philippines,PH,PHL
Nakhodka,ناخودكا,42.8374,132.8874,Russia,RU,RUS
Nakhodka,ناخودكا,67.7504,77.52,Russia,RU,RUS
Springfield,سبرينغفيلد,39.771,-89.6537,United States,US,USA
Lafayette,لافاييت,40.399,-86.8593,United States,US,USA
Tarija,تاريخا,-21.5167,-64.75,Bolivia,BO,BOL
Zarzis,جرجيس,33.5104,11.1,Tunisia,TN,TUN
Punta del Este,بونتا ديل ايستي,-34.97,-54.95,Uruguay,UY,URY
York,يورك,53.9704,-1.08,United Kingdom,GB,GBR
Cuddalore,كودالور,11.7204,79.77,India,IN,IND
Rio Largo,ريو لارغو,-9.48,-35.84,Brazil,BR,BRA
Sāmarrā’,سامراء,34.194,43.875,Iraq,IQ,IRQ
Maykop,مايكوب,44.61,40.12,Russia,RU,RUS
Abéché,أبيشي,13.84,20.83,Chad,TD,TCD
Barreiras,باريراس,-12.14,-45,Brazil,BR,BRA
Odense,أودنسه,55.4004,10.3833,Denmark,DK,DNK
Huánuco,هوانوكو,-9.92,-76.24,Peru,PE,PER
Harīpur,هاريبور,31.52,75.98,India,IN,IND
Albacete,الباسيتي,39.0003,-1.87,Spain,ES,ESP
Melitopol’,ميليتوبول,46.8378,35.3775,Ukraine,UA,UKR
Sobral,سوبرال,-3.69,-40.35,Brazil,BR,BRA
Port Arthur,بورت آرثر,29.8554,-93.9264,United States,US,USA
Sudbury,سودبيري,46.5,-80.9666,Canada,CA,CAN
Surat Thani,سورات ثاني,9.1501,99.3401,Thailand,TH,THA
Palmdale,بالمدال,34.5944,-118.1057,United States,US,USA
Al Ghardaqah,الغردقة,27.23,33.83,Egypt,EG,EGY
Isiro,إسيرو,2.76,27.62,Congo (Kinshasa),CD,COD
Puerto Princesa,بويرتو برنسيسا,9.7543,118.7444,Philippines,PH,PHL
Kāshmar,كاشمر,35.1814,58.4515,Iran,IR,IRN
Ussuriysk,أوسورييسك,43.8,132.02,Russia,RU,RUS
Rust’avi,Rust'avi,41.5704,45.05,Georgia,GE,GEO
Tiraspol,تيراسبول,46.8531,29.64,Moldova,MD,MDA
Afyonkarahisar,أفيون قره حصار,38.7504,30.55,Turkey,TR,TUR
Zonguldak,زونجولداك,41.4304,31.78,Turkey,TR,TUR
Matsue,ماتسو,35.467,133.0666,Japan,JP,JPN
Champaign,شامبين,40.1144,-88.2735,United States,US,USA
Moundou,موندو,8.55,16.09,Chad,TD,TCD
Dali,دالي,25.7,100.18,China,CN,CHN
Koforidua,كوفوريدوا,6.0904,-0.26,Ghana,GH,GHA
Istaravshan,Istaravshan,39.9219,69.0015,Tajikistan,TJ,TJK
Livorno,ليفورنو,43.5511,10.3023,Italy,IT,ITA
Gainesville,غاينيسفيل,34.2902,-83.8303,United States,US,USA
Gonder,جوندر,12.61,37.46,Ethiopia,ET,ETH
Ciudad del Carmen,سيوداد ديل كارمن,18.6537,-91.8245,Mexico,MX,MEX
Yulinshi,Yulinshi,38.2833,109.7333,China,CN,CHN
Enterprise,مشروع - مغامرة,36.0163,-115.2207,United States,US,USA
Shkodër,شكودر,42.0685,19.5188,Albania,AL,ALB
Muroran,موروران,42.35,140.98,Japan,JP,JPN
Sibiu,سيبيو,45.7971,24.1371,Romania,RO,ROU
Batumi,باتومي,41.6,41.63,Georgia,GE,GEO
Horad Barysaw,Horad باريساو,54.226,28.4922,Belarus,BY,BLR
Kyŏngju,كيونج جو,35.8428,129.2117,"Korea, South",KR,KOR
Innsbruck,انسبروك,47.2804,11.41,Austria,AT,AUT
Foggia,فوجيا,41.4605,15.56,Italy,IT,ITA
Ordu,أوردو,41.0004,37.8699,Turkey,TR,TUR
Conjeeveram,Conjeeveram,12.8337,79.7167,India,IN,IND
Frederick,فريدريك,39.4336,-77.4157,United States,US,USA
Lakewood,يكوود,39.6977,-105.1168,United States,US,USA
Sariwŏn,Sariwŏn,38.507,125.762,"Korea, North",KP,PRK
Beian,Beian,48.239,126.482,China,CN,CHN
Battambang,باتامبانج,13.1,103.2,Cambodia,KH,KHM
Guangshui,Guangshui,31.6204,114,China,CN,CHN
Middelburg,ميدل,-25.7596,29.47,South Africa,ZA,ZAF
Mahajanga,ماهاجانغا,-15.67,46.345,Madagascar,MG,MDG
La Serena,لا سيرينا,-29.9,-71.25,Chile,CL,CHL
Chetumal,شيتومال,18.5,-88.3,Mexico,MX,MEX
Gandajika,Gandajika,-6.7396,23.96,Congo (Kinshasa),CD,COD
Pathum Thani,باثوم ثاني,14.0171,100.5333,Thailand,TH,THA
Cairns,كيرنز,-16.8878,145.7633,Australia,AU,AUS
Kovrov,كوفروف,56.3604,41.33,Russia,RU,RUS
Tuscaloosa,توسكالوسا,33.2348,-87.5266,United States,US,USA
Osorno,أوسورنو,-40.57,-73.16,Chile,CL,CHL
Tottori,توتوري,35.5004,134.2333,Japan,JP,JPN
San Cristóbal,سان كريستوبال,18.416,-70.109,Dominican Republic,DO,DOM
Limassol,ليماسول,34.6754,33.0333,Cyprus,CY,CYP
Moanda,مواندا,-5.9229,12.355,Congo (Kinshasa),CD,COD
Río Cuarto,ريو كوارتو,-33.13,-64.35,Argentina,AR,ARG
Masjed Soleymān,مسجد سليمان,31.98,49.2999,Iran,IR,IRN
Sunnyvale,سانيفيل,37.3836,-122.0257,United States,US,USA
Lake Charles,بحيرة تشارلز,30.2022,-93.2141,United States,US,USA
Hollywood,هوليوود,26.0294,-80.1679,United States,US,USA
Mufulira,موفوليرا,-12.55,28.26,Zambia,ZM,ZMB
Pasadena,باسادينا,29.6584,-95.1499,United States,US,USA
Chincha Alta,تشينتشا ألتا,-13.4196,-76.14,Peru,PE,PER
Fyzābād,Fyzābād,26.7504,82.17,India,IN,IND
Pomona,بومونا,34.0585,-117.7626,United States,US,USA
Kansas City,مدينة كانساس,39.1234,-94.7443,United States,US,USA
Dingzhou,DINGZHOU,38.5004,115,China,CN,CHN
Rondonópolis,روندونوبوليس,-16.4695,-54.64,Brazil,BR,BRA
Golmeh,Golmeh,33.6304,46.43,Iran,IR,IRN
Uşak,أوشاك,38.6804,29.42,Turkey,TR,TUR
Nusaybin,نصيبين,37.075,41.2184,Turkey,TR,TUR
Macon,ماكون,32.8065,-83.6974,United States,US,USA
San Francisco de Macorís,سان فرانسيسكو دي ماكوريس,19.3,-70.25,Dominican Republic,DO,DOM
Zabīd,زبيد,14.1951,43.3155,Yemen,YE,YEM
Silchar,من Silchar,24.7904,92.79,India,IN,IND
Kaihua,كيهوا,23.3724,104.2497,China,CN,CHN
Novokuybyshevsk,نوفوكيوبيشفيسك,53.12,49.9199,Russia,RU,RUS
Mudon,مودون,16.2618,97.7215,Burma,MM,MMR
Limoges,ليموج,45.83,1.25,France,FR,FRA
Deyang,ديانغ,31.1333,104.4,China,CN,CHN
Samālūţ,سمالوط,28.3004,30.71,Egypt,EG,EGY
Luanshya,وانشيا مسقط رأسه,-13.1333,28.4,Zambia,ZM,ZMB
Escondido,إسكونديدو,33.1347,-117.0723,United States,US,USA
Al Manāqil,آل Manāqil,14.2504,32.98,Sudan,SD,SDN
Abbotsford,ابوتسفورد,49.0504,-122.3,Canada,CA,CAN
Guanare,غوانير,9.05,-69.75,Venezuela,VE,VEN
Bintulu,بينتولو,3.1664,113.036,Malaysia,MY,MYS
Dundee,دندي,56.4704,-3,United Kingdom,GB,GBR
Nazareth,الناصرة,32.704,35.2955,Israel,IL,ISR
Marāgheh,مراغة,37.4204,46.22,Iran,IR,IRN
Bălţi,بالتي,47.7591,27.9053,Moldova,MD,MDA
Aş Şuwayḩirah as Sāḩil,Aş Şuwayḩirah كما سهيل,24.362,56.7344,Oman,OM,OMN
Benguela,بنغيلا,-12.5783,13.4072,Angola,AO,AGO
Guarapuava,Guarapuava في,-25.38,-51.48,Brazil,BR,BRA
Uzhhorod,أوزهورود,48.63,22.25,Ukraine,UA,UKR
Binghamton,بينغهامتون,42.1014,-75.9093,United States,US,USA
Kitale,من Kitale,1.0305,34.9899,Kenya,KE,KEN
Chillán,شيلان,-36.6,-72.106,Chile,CL,CHL
Urganch,Urganch,41.56,60.64,Uzbekistan,UZ,UZB
Vryheid,فرايهيد,-27.76,30.79,South Africa,ZA,ZAF
Yilan,ييلان,24.75,121.75,Taiwan,TW,TWN
Miaoli,مياولي,24.57,120.82,Taiwan,TW,TWN
Tororo,تورورو,0.7104,34.17,Uganda,UG,UGA
Pattani,باتاني,6.864,101.25,Thailand,TH,THA
M’Sila,المسيلة,35.7,4.545,Algeria,DZ,DZA
Keren,كيرين,15.6804,38.45,Eritrea,ER,ERI
Cao Lãnh,تساو Lãnh,10.467,105.636,Vietnam,VN,VNM
Khiwa,Khiwa,41.3911,60.3557,Uzbekistan,UZ,UZB
Carora,Carora,10.19,-70.08,Venezuela,VE,VEN
Warner Robins,وارنر روبينز,32.5975,-83.6526,United States,US,USA
New Bedford,بيدفورد جديدة,41.6697,-70.9428,United States,US,USA
Târgu-Mureş,تارغو-موريس,46.5582,24.5578,Romania,RO,ROU
Perugia,بيروجيا,43.1104,12.39,Italy,IT,ITA
Xicheng,شيتشنغ,23.38,103.1501,China,CN,CHN
Topeka,توبيكا,39.0346,-95.6955,United States,US,USA
Beaumont,بومونت,30.085,-94.1451,United States,US,USA
Paterson,باترسون,40.9147,-74.1624,United States,US,USA
Joliet,جوليت,41.5189,-88.1499,United States,US,USA
Gyumri,غيومري,40.7894,43.8475,Armenia,AM,ARM
Palangkaraya,بالانجكارايا,-2.2096,113.91,Indonesia,ID,IDN
Jiayuguan,جيايوقوان,39.82,98.3,China,CN,CHN
Hamilton,هاميلتون,-37.7783,175.2896,New Zealand,NZ,NZL
Leesburg,يسبرج,28.7658,-81.8995,United States,US,USA
Yala,يالا,6.5505,101.2851,Thailand,TH,THA
Elkhart,الخرط,41.6912,-85.962,United States,US,USA
Diourbel,ديوربيل,14.6604,-16.24,Senegal,SN,SEN
Jijel,جيجل,36.822,5.766,Algeria,DZ,DZA
Lạng Sơn,لانج سون,21.846,106.757,Vietnam,VN,VNM
Trang,ترانج,7.5634,99.608,Thailand,TH,THA
Odessa,أوديسا,31.8831,-102.3406,United States,US,USA
Turbat,تربت,25.9918,63.0718,Pakistan,PK,PAK
Médéa,المدية,36.2704,2.77,Algeria,DZ,DZA
Kolomna,كولومنا,55.08,38.785,Russia,RU,RUS
Naperville,نابرفيل,41.7483,-88.1657,United States,US,USA
Fairfield,فيرفيلد,38.2594,-122.0319,United States,US,USA
San Juan del Río,سان خوان ديل ريو,20.38,-100,Mexico,MX,MEX
Manghyshlaq,Manghyshlaq,43.6905,51.1417,Kazakhstan,KZ,KAZ
Guastatoya,Guastatoya,14.85,-90.0167,Guatemala,GT,GTM
Trondheim,تروندهايم,63.4167,10.4167,Norway,NO,NOR
Man,رجل,7.4004,-7.55,Côte D’Ivoire,CI,CIV
Wamba,وامبا,2.1404,27.99,Congo (Kinshasa),CD,COD
Gulu,غولو,2.78,32.28,Uganda,UG,UGA
Aix-en-Provence,إيكس إن بروفنس,43.52,5.45,France,FR,FRA
Gharyān,غريان,32.1704,13.02,Libya,LY,LBY
Ambāla,امبالا,30.32,76.82,India,IN,IND
Cam Ranh,كام رانه,11.902,109.2207,Vietnam,VN,VNM
Torrance,تورانس,33.8346,-118.3417,United States,US,USA
Ibarra,ايبارا,0.3604,-78.13,Ecuador,EC,ECU
Matanzas,ماتانزاس,23.0415,-81.5775,Cuba,CU,CUB
Perpignan,بربينيان,42.7,2.9,France,FR,FRA
Poços de Caldas,Poços دي كالداس,-21.78,-46.57,Brazil,BR,BRA
Tabora,تابورا,-5.02,32.8,Tanzania,TZ,TZA
Dar‘ā,درعا,32.625,36.105,Syria,SY,SYR
Bruges,بروج,51.2204,3.23,Belgium,BE,BEL
Santo Agostinho,سانتو أغوستينو,-8.29,-35.03,Brazil,BR,BRA
Dawei,داوي,14.098,98.195,Burma,MM,MMR
Hanzhong,هانتشونغ,33.13,107.03,China,CN,CHN
La Ceiba,لا سيبا,15.7631,-86.797,Honduras,HN,HND
Krishnanagar,Krishnanagar,23.3803,88.53,India,IN,IND
Phra Nakhon Si Ayutthaya,فرا ناخون سي أيوثايا,14.3588,100.5684,Thailand,TH,THA
Qūchān,قوتشان,37.1118,58.5015,Iran,IR,IRN
Pointe-à-Pitre,بوانت-آه-بيتر,16.2415,-61.533,Guadeloupe,GP,GLP
Biarritz,بياريتز,43.4733,-1.5616,France,FR,FRA
Panama City,مدينة باناما,30.1995,-85.6003,United States,US,USA
Los Ángeles,لوس أنجلوس,-37.46,-72.36,Chile,CL,CHL
Concordia,كونكورديا,-31.3896,-58.03,Argentina,AR,ARG
Machakos,مشاكوس,-1.5095,37.26,Kenya,KE,KEN
Brest,بريست,48.3904,-4.495,France,FR,FRA
Metairie,ميتايري,29.9976,-90.1781,United States,US,USA
Kolār,كولار,13.1337,78.1334,India,IN,IND
Kairouan,القيروان,35.6804,10.1,Tunisia,TN,TUN
Le Mans,لومان,48.0004,0.1,France,FR,FRA
Tall ‘Afar,"طويل القامة ""عفر",36.376,42.4497,Iraq,IQ,IRQ
Bellevue,بلفيو,47.5953,-122.155,United States,US,USA
Kumba,كومبا,4.6404,9.44,Cameroon,CM,CMR
Jinchang,جينشانغ,38.4957,102.1739,China,CN,CHN
Tuzla,توزلا,44.5505,18.68,Bosnia And Herzegovina,BA,BIH
Székesfehérvár,زيكيسفيرفار,47.1947,18.4081,Hungary,HU,HUN
Midland,ميدلاند,32.0249,-102.1137,United States,US,USA
Carolina,كارولينا,18.4054,-65.9792,Puerto Rico,PR,PRI
Huelva,هويلفا,37.2504,-6.9299,Spain,ES,ESP
Sarnia,سارنيا,42.9666,-82.4,Canada,CA,CAN
Goma,غوما,-1.6788,29.2218,Congo (Kinshasa),CD,COD
Merced,ميرسيد,37.3057,-120.4779,United States,US,USA
Tizi Ouzou,تيزي وزو,36.8,4.0333,Algeria,DZ,DZA
Kafr ash Shaykh,كفر الشيخ,31.109,30.936,Egypt,EG,EGY
Mesquite,المسكيت,32.7623,-96.5889,United States,US,USA
Ajdābiyā,اجدابيا,30.77,20.22,Libya,LY,LBY
Otaru,أوتارو,43.1887,140.9783,Japan,JP,JPN
Ipswich,إبسويتش,52.0703,1.17,United Kingdom,GB,GBR
Logroño,اغرونو,42.4704,-2.43,Spain,ES,ESP
Stara Zagora,ستارا زاكورة,42.4231,25.6227,Bulgaria,BG,BGR
Béchar,بشار,31.6111,-2.23,Algeria,DZ,DZA
Kenema,كينيما,7.8804,-11.19,Sierra Leone,SL,SLE
Amiens,اميان,49.9004,2.3,France,FR,FRA
Calama,كالاما,-22.45,-68.92,Chile,CL,CHL
Macaé,ماكاي,-22.38,-41.79,Brazil,BR,BRA
Cape Coast,كيب كوست,5.1104,-1.25,Ghana,GH,GHA
Houma,هوما,29.5799,-90.7058,United States,US,USA
Pleiku,بليكو,13.9833,108,Vietnam,VN,VNM
Pyatigorsk,بياتيغورسك,44.08,43.09,Russia,RU,RUS
Charleston,تشارلستون,38.3484,-81.6323,United States,US,USA
Cajamarca,كاخاماركا,-7.15,-78.53,Peru,PE,PER
Pasadena,باسادينا,34.1597,-118.139,United States,US,USA
Arzamas,آرزاماس,55.4,43.8,Russia,RU,RUS
Massawa,مصوع,15.6101,39.45,Eritrea,ER,ERI
Durrës,دوريس,41.3178,19.4482,Albania,AL,ALB
Nawābganj,ناوابجانج,24.5804,88.35,Bangladesh,BD,BGD
Pueblo,بويبلو,38.2713,-104.6105,United States,US,USA
Saïda,صيدا,34.8404,0.14,Algeria,DZ,DZA
Ciego de Ávila,سييغو دي أفيلا,21.84,-78.7619,Cuba,CU,CUB
Altay,ألتاي,47.8666,88.1166,China,CN,CHN
Jieshou,جيشو,33.2504,115.35,China,CN,CHN
Chŏngju,Chŏngju,39.6813,125.2163,"Korea, North",KP,PRK
Arnhem,أرنهيم,51.988,5.923,Netherlands,NL,NLD
Phuket,فوكيت,7.8765,98.3815,Thailand,TH,THA
Nong’an,Nong'an,44.4304,125.1701,China,CN,CHN
Ciudad de Melilla,سيوداد دي مليلية,35.3,-2.95,Spain,ES,ESP
Tyler,تايلر,32.3184,-95.3065,United States,US,USA
Paranaguá,باراناغوا,-25.5279,-48.5345,Brazil,BR,BRA
Ghaznī,غزنة,33.5633,68.4178,Afghanistan,AF,AFG
Comodoro Rivadavia,كومودورو ريفادافيا,-45.87,-67.5,Argentina,AR,ARG
As Salţ,السلط,32.0392,35.7272,Jordan,JO,JOR
Labé,ابي,11.32,-12.3,Guinea,GN,GIN
Orange,البرتقالي,33.8038,-117.8218,United States,US,USA
Al’met’yevsk,Al'met'yevsk,54.9004,52.3199,Russia,RU,RUS
Fullerton,فولرتون,33.8841,-117.9279,United States,US,USA
Miramar,ميرامار,25.9773,-80.3351,United States,US,USA
Lhokseumawe,وكسيماوى,5.1914,97.1415,Indonesia,ID,IDN
Orekhovo-Zuyevo,أورخوفو-زيوايفو,55.82,38.98,Russia,RU,RUS
Santa Maria,سانتا ماريا,34.9333,-120.4432,United States,US,USA
Athens,أثينا,33.9508,-83.3689,United States,US,USA
Peterborough,بيتربورو,52.5804,-0.25,United Kingdom,GB,GBR
Badajoz,بطليوس,38.8804,-6.97,Spain,ES,ESP
Dunhuang,دونهوانغ,40.1427,94.662,China,CN,CHN
Bordj Bou Arreridj,برج بوعريريج,36.059,4.63,Algeria,DZ,DZA
